scryfall_uri: https://scryfall.com/card/mir/7/civic-guildmage?utm_source=api
released_at: 1996-10-08
uri: https://api.scryfall.com/cards/a9319039-db2f-47bf-9ef0-8d3a381d54fb
id: 0afcbd6d-2b83-4393-9fc8-fe91f86117fe
name: Brainwash
scryfall_uri: https://scryfall.com/card/5ed/13/brainwash?utm_source=api
released_at: 1997-03-24
uri: https://api.scryfall.com/cards/0afcbd6d-2b83-4393-9fc8-fe91f86117fe
id: 89f23295-ad0a-4e2d-ae04-1a9c065e575d
name: Argivian Find
scryfall_uri: https://scryfall.com/card/wth/6/argivian-find?utm_source=api
released_at: 1997-06-09
uri: https://api.scryfall.com/cards/89f23295-ad0a-4e2d-ae04-1a9c065e575d
id: 97382dd8-2754-4ca3-8ba8-d655acaf22ac
name: Alms
scryfall_uri: https://scryfall.com/card/wth/3/alms?utm_source=api
released_at: 1997-06-09
uri: https://api.scryfall.com/cards/97382dd8-2754-4ca3-8ba8-d655acaf22ac
id: e9ac1992-6212-4f05-af16-c892dfc40643
name: Benalish Missionary
scryfall_uri: https://scryfall.com/card/wth/10/benalish-missionary?utm_source=api
released_at: 1997-06-09
uri: https://api.scryfall.com/cards/e9ac1992-6212-4f05-af16-c892dfc40643
id: afaf277e-b430-4c96-880c-ae654973478c
name: Change of Heart
scryfall_uri: https://scryfall.com/card/sth/3/change-of-heart?utm_source=api
released_at: 1998-03-02
uri: https://api.scryfall.com/cards/afaf277e-b430-4c96-880c-ae654973478c
id: a5eba273-0b83-42a7-b8b0-9e0cd6a7aa6f
name: Alaborn Zealot
scryfall_uri: https://scryfall.com/card/p02/6/alaborn-zealot?utm_source=api
released_at: 1998-06-24
uri: https://api.scryfall.com/cards/a5eba273-0b83-42a7-b8b0-9e0cd6a7aa6f
id: fdd76db0-1a67-4965-81a5-1d8d86b63971
name: Defensive Formation
scryfall_uri: https://scryfall.com/card/usg/9/defensive-formation?utm_source=api
released_at: 1998-10-12
uri: https://api.scryfall.com/cards/fdd76db0-1a67-4965-81a5-1d8d86b63971
id: 43d590d2-cfa3-43d1-9e65-bc68b5a2a3ee
name: Burst of Energy
scryfall_uri: https://scryfall.com/card/ulg/3/burst-of-energy?utm_source=api
released_at: 1999-02-15
uri: https://api.scryfall.com/cards/43d590d2-cfa3-43d1-9e65-bc68b5a2a3ee
id: 985b5c60-8a5e-4473-ba43-583aef50f19e
name: Devout Harpist
scryfall_uri: https://scryfall.com/card/ulg/6/devout-harpist?utm_source=api
released_at: 1999-02-15
uri: https://api.scryfall.com/cards/985b5c60-8a5e-4473-ba43-583aef50f19e
id: 4d37c84c-80e5-453d-bd2e-4f77ff864c89
name: Empty City Ruse
scryfall_uri: https://scryfall.com/card/ptk/3/empty-city-ruse?utm_source=api
released_at: 1999-05-01
uri: https://api.scryfall.com/cards/4d37c84c-80e5-453d-bd2e-4f77ff864c89
id: 151232e6-68cc-4cac-a532-9ade8e925961
name: Archery Training
scryfall_uri: https://scryfall.com/card/uds/2/archery-training?utm_source=api
released_at: 1999-06-07
uri: https://api.scryfall.com/cards/151232e6-68cc-4cac-a532-9ade8e925961
id: 16665386-405e-48c9-8c69-c21b03931c2f
name: Capashen Standard
scryfall_uri: https://scryfall.com/card/uds/4/capashen-standard?utm_source=api
released_at: 1999-06-07
uri: https://api.scryfall.com/cards/16665386-405e-48c9-8c69-c21b03931c2f
id: c0cdbd28-958a-4955-badd-4848eef3f0fa
name: Devoted Hero
scryfall_uri: https://scryfall.com/card/s99/13/devoted-hero?utm_source=api
released_at: 1999-07-01
uri: https://api.scryfall.com/cards/c0cdbd28-958a-4955-badd-4848eef3f0fa
id: cd1101f5-0bc1-47fa-891b-206b9c1c7f79
name: Devout Monk
scryfall_uri: https://scryfall.com/card/s99/14/devout-monk?utm_source=api
released_at: 1999-07-01
uri: https://api.scryfall.com/cards/cd1101f5-0bc1-47fa-891b-206b9c1c7f79
id: 082e6ee3-cc1f-46c7-9d82-56751478b3cf
name: Charm Peddler
scryfall_uri: https://scryfall.com/card/mmq/6/charm-peddler?utm_source=api
released_at: 1999-10-04
uri: https://api.scryfall.com/cards/082e6ee3-cc1f-46c7-9d82-56751478b3cf
id: 42c9d49d-61eb-4f33-b06b-03bdd990efd0
name: Cho-Arrim Alchemist
scryfall_uri: https://scryfall.com/card/mmq/8/cho-arrim-alchemist?utm_source=api
released_at: 1999-10-04
uri: https://api.scryfall.com/cards/42c9d49d-61eb-4f33-b06b-03bdd990efd0
id: c86b45d9-aba6-4c09-8605-037754ba7fd4
name: Alabaster Leech
scryfall_uri: https://scryfall.com/card/inv/1/alabaster-leech?utm_source=api
released_at: 2000-10-02
uri: https://api.scryfall.com/cards/c86b45d9-aba6-4c09-8605-037754ba7fd4
id: 0e417461-a230-4548-bcc1-71377487f21b
name: Coalition Flag
scryfall_uri: https://scryfall.com/card/apc/2/coalition-flag?utm_source=api
released_at: 2001-06-04
uri: https://api.scryfall.com/cards/0e417461-a230-4548-bcc1-71377487f21b
id: 8f596ce1-b754-4e34-98e3-e1ddda2fd9b0
name: Divine Light
scryfall_uri: https://scryfall.com/card/apc/8/divine-light?utm_source=api
released_at: 2001-06-04
uri: https://api.scryfall.com/cards/8f596ce1-b754-4e34-98e3-e1ddda2fd9b0
id: fb9cd7d9-8aad-4607-890c-9c8efe016a92
name: Dega Disciple
scryfall_uri: https://scryfall.com/card/apc/4/dega-disciple?utm_source=api
released_at: 2001-06-04
uri: https://api.scryfall.com/cards/fb9cd7d9-8aad-4607-890c-9c8efe016a92
id: 9561ffdb-f4dd-4b62-a2c2-933498e3a061
name: Aegis of Honor
scryfall_uri: https://scryfall.com/card/ody/1/aegis-of-honor?utm_source=api
released_at: 2001-10-01
uri: https://api.scryfall.com/cards/9561ffdb-f4dd-4b62-a2c2-933498e3a061
id: 8d400b63-de3e-4805-a51d-c4c0dfbb7033
name: Devoted Caretaker
scryfall_uri: https://scryfall.com/card/ody/18/devoted-caretaker?utm_source=api
released_at: 2001-10-01
uri: https://api.scryfall.com/cards/8d400b63-de3e-4805-a51d-c4c0dfbb7033
id: d1f95b64-858b-4344-84a2-3afa5c7b9ee9
name: Dedicated Martyr
scryfall_uri: https://scryfall.com/card/ody/16/dedicated-martyr?utm_source=api
released_at: 2001-10-01
uri: https://api.scryfall.com/cards/d1f95b64-858b-4344-84a2-3afa5c7b9ee9
id: 984c0bdb-e9e2-435e-aa68-2dbad52c3dbd
name: Confessor
scryfall_uri: https://scryfall.com/card/ody/15/confessor?utm_source=api
released_at: 2001-10-01
uri: https://api.scryfall.com/cards/984c0bdb-e9e2-435e-aa68-2dbad52c3dbd
id: de13fba8-3fee-4ce2-b84d-b518a99eefe0
name: Daru Mender
scryfall_uri: https://scryfall.com/card/lgn/8/daru-mender?utm_source=api
released_at: 2003-02-03
uri: https://api.scryfall.com/cards/de13fba8-3fee-4ce2-b84d-b518a99eefe0
id: a5cd231b-7891-42b5-b5de-5112d1230c37
name: Awe Strike
scryfall_uri: https://scryfall.com/card/mrd/6/awe-strike?utm_source=api
released_at: 2003-10-02
uri: https://api.scryfall.com/cards/a5cd231b-7891-42b5-b5de-5112d1230c37
id: 9f5c3f22-f228-4503-9d35-ee1b36a46ef0
name: Auriok Transfixer
scryfall_uri: https://scryfall.com/card/mrd/5/auriok-transfixer?utm_source=api
released_at: 2003-10-02
uri: https://api.scryfall.com/cards/9f5c3f22-f228-4503-9d35-ee1b36a46ef0
id: 97cce4d4-bff2-4dbb-bc12-1a726ad82dd4
name: Auriok Glaivemaster
scryfall_uri: https://scryfall.com/card/dst/1/auriok-glaivemaster?utm_source=api
released_at: 2004-02-06
uri: https://api.scryfall.com/cards/97cce4d4-bff2-4dbb-bc12-1a726ad82dd4
id: 9e2d8650-b8c3-4e89-9aa2-424a98715c38
name: Blessed Breath
scryfall_uri: https://scryfall.com/card/chk/1/blessed-breath?utm_source=api
released_at: 2004-10-01
uri: https://api.scryfall.com/cards/9e2d8650-b8c3-4e89-9aa2-424a98715c38
id: 864ad989-19a6-4930-8efc-bbc077a18c32
name: Bushi Tenderfoot // Kenzo the Hardhearted
scryfall_uri: https://scryfall.com/card/chk/2/bushi-tenderfoot-kenzo-the-hardhearted?utm_source=api
released_at: 2004-10-01
uri: https://api.scryfall.com/cards/864ad989-19a6-4930-8efc-bbc077a18c32
id: fc41d6d6-d7e5-4874-b6e2-fa4c72454f15
name: Devoted Retainer
scryfall_uri: https://scryfall.com/card/chk/7/devoted-retainer?utm_source=api
released_at: 2004-10-01
uri: https://api.scryfall.com/cards/fc41d6d6-d7e5-4874-b6e2-fa4c72454f15
id: 86c2e405-afe2-4de2-9e45-c5f357d788ac
name: Empty-Shrine Kannushi
scryfall_uri: https://scryfall.com/card/bok/2/empty-shrine-kannushi?utm_source=api
released_at: 2005-02-04
uri: https://api.scryfall.com/cards/86c2e405-afe2-4de2-9e45-c5f357d788ac
id: 0b81b329-4ef5-4b55-9fe7-9ed69477e96b
name: Cowed by Wisdom
scryfall_uri: https://scryfall.com/card/sok/5/cowed-by-wisdom?utm_source=api
released_at: 2005-06-03
uri: https://api.scryfall.com/cards/0b81b329-4ef5-4b55-9fe7-9ed69477e96b
id: 0732d372-1000-435e-905b-4a6c852ba427
name: Eager Cadet
scryfall_uri: https://scryfall.com/card/9ed/S1/eager-cadet?utm_source=api
released_at: 2005-07-29
uri: https://api.scryfall.com/cards/0732d372-1000-435e-905b-4a6c852ba427
id: 0c33d3fe-cdd3-4829-8f10-6611f063983b
name: Caregiver
scryfall_uri: https://scryfall.com/card/rav/6/caregiver?utm_source=api
released_at: 2005-10-07
uri: https://api.scryfall.com/cards/0c33d3fe-cdd3-4829-8f10-6611f063983b
id: 5af01330-05c2-4c5b-9830-2886711b2b5d
name: Boros Recruit
scryfall_uri: https://scryfall.com/card/rav/243/boros-recruit?utm_source=api
released_at: 2005-10-07
uri: https://api.scryfall.com/cards/5af01330-05c2-4c5b-9830-2886711b2b5d
id: d8ea99d1-9e88-4b14-b0b3-39bcd8191eab
name: Benediction of Moons
scryfall_uri: https://scryfall.com/card/gpt/3/benediction-of-moons?utm_source=api
released_at: 2006-02-03
uri: https://api.scryfall.com/cards/d8ea99d1-9e88-4b14-b0b3-39bcd8191eab
id: 689b4ba1-5bb5-458d-8900-19a330e0093c
name: Blessing of the Nephilim
scryfall_uri: https://scryfall.com/card/dis/4/blessing-of-the-nephilim?utm_source=api
released_at: 2006-05-05
uri: https://api.scryfall.com/cards/689b4ba1-5bb5-458d-8900-19a330e0093c
id: ded79afb-2a65-49e8-81c3-757e5d4c2203
name: Consecrate Land
scryfall_uri: https://scryfall.com/card/tsb/4/consecrate-land?utm_source=api
released_at: 2006-10-06
uri: https://api.scryfall.com/cards/ded79afb-2a65-49e8-81c3-757e5d4c2203
id: c467446b-0168-4c7d-9ab6-57ad8b664877
name: Detainment Spell
scryfall_uri: https://scryfall.com/card/tsp/12/detainment-spell?utm_source=api
released_at: 2006-10-06
uri: https://api.scryfall.com/cards/c467446b-0168-4c7d-9ab6-57ad8b664877
id: 0fa5725c-fcf8-4f84-9093-75b454b4755f
name: Animate Wall
scryfall_uri: https://scryfall.com/card/me1/2/animate-wall?utm_source=api
released_at: 2007-09-10
uri: https://api.scryfall.com/cards/0fa5725c-fcf8-4f84-9093-75b454b4755f
id: e7e9d19c-22d9-4451-b988-9ec71793c13d
name: Death Ward
scryfall_uri: https://scryfall.com/card/me1/8/death-ward?utm_source=api
released_at: 2007-09-10
uri: https://api.scryfall.com/cards/e7e9d19c-22d9-4451-b988-9ec71793c13d
id: a14ba3be-f7cb-47e5-b6c4-d09cfd3cac34
name: Benalish Hero
scryfall_uri: https://scryfall.com/card/me1/5/benalish-hero?utm_source=api
released_at: 2007-09-10
uri: https://api.scryfall.com/cards/a14ba3be-f7cb-47e5-b6c4-d09cfd3cac34
id: dd4e2d4c-7674-416e-9111-e4fbdd9240f6
name: Death Speakers
scryfall_uri: https://scryfall.com/card/me1/7/death-speakers?utm_source=api
released_at: 2007-09-10
uri: https://api.scryfall.com/cards/dd4e2d4c-7674-416e-9111-e4fbdd9240f6
id: 8d0b26b0-cc31-458b-8a92-aa3392d0ca0f
name: Coordinated Barrage
scryfall_uri: https://scryfall.com/card/mor/7/coordinated-barrage?utm_source=api
released_at: 2008-02-01
uri: https://api.scryfall.com/cards/8d0b26b0-cc31-458b-8a92-aa3392d0ca0f
id: d998c949-4791-477f-ab8d-e625199623ad
name: Cenn's Tactician
scryfall_uri: https://scryfall.com/card/mor/5/cenns-tactician?utm_source=api
released_at: 2008-02-01
uri: https://api.scryfall.com/cards/d998c949-4791-477f-ab8d-e625199623ad
id: cd273ef2-4aed-4c7e-8c97-fe8b1af9ce69
name: Barkshell Blessing
scryfall_uri: https://scryfall.com/card/shm/224/barkshell-blessing?utm_source=api
released_at: 2008-05-02
uri: https://api.scryfall.com/cards/cd273ef2-4aed-4c7e-8c97-fe8b1af9ce69
id: 038bec82-24a0-4764-a1a0-671f597ebc35
name: Dawnglow Infusion
scryfall_uri: https://scryfall.com/card/shm/225/dawnglow-infusion?utm_source=api
released_at: 2008-05-02
uri: https://api.scryfall.com/cards/038bec82-24a0-4764-a1a0-671f597ebc35
id: 9b6ae637-bdb7-4117-8539-e424159bad6f
name: Apothecary Initiate
scryfall_uri: https://scryfall.com/card/shm/1/apothecary-initiate?utm_source=api
released_at: 2008-05-02
uri: https://api.scryfall.com/cards/9b6ae637-bdb7-4117-8539-e424159bad6f
id: c2b7f4d7-278b-45fc-98aa-b7c8b9162bcd
name: Elvish Hexhunter
scryfall_uri: https://scryfall.com/card/shm/226/elvish-hexhunter?utm_source=api
released_at: 2008-05-02
uri: https://api.scryfall.com/cards/c2b7f4d7-278b-45fc-98aa-b7c8b9162bcd
id: ffd079d8-b191-4f54-bb04-427b3736f745
name: Edge of the Divinity
scryfall_uri: https://scryfall.com/card/eve/87/edge-of-the-divinity?utm_source=api
released_at: 2008-07-25
uri: https://api.scryfall.com/cards/ffd079d8-b191-4f54-bb04-427b3736f745
id: a6555cbb-97fc-4258-9b11-096c3eaec833
name: Duergar Assailant
scryfall_uri: https://scryfall.com/card/eve/136/duergar-assailant?utm_source=api
released_at: 2008-07-25
uri: https://api.scryfall.com/cards/a6555cbb-97fc-4258-9b11-096c3eaec833
id: 4b2a5df9-cec9-4f93-b0e3-d6181eb893b1
name: Armor of Faith
scryfall_uri: https://scryfall.com/card/me2/4/armor-of-faith?utm_source=api
released_at: 2008-09-22
uri: https://api.scryfall.com/cards/4b2a5df9-cec9-4f93-b0e3-d6181eb893b1
id: 59fdc045-b938-4321-aec3-51685cbbaa52
name: Akrasan Squire
scryfall_uri: https://scryfall.com/card/ala/1/akrasan-squire?utm_source=api
released_at: 2008-10-03
uri: https://api.scryfall.com/cards/59fdc045-b938-4321-aec3-51685cbbaa52
id: 36197ed0-4382-4de3-8359-73cb74edc78b
name: Angel's Herald
scryfall_uri: https://scryfall.com/card/ala/2/angels-herald?utm_source=api
released_at: 2008-10-03
uri: https://api.scryfall.com/cards/36197ed0-4382-4de3-8359-73cb74edc78b
id: 2f6ed7bd-2186-4e92-9fbc-e2abbfd3bc23
name: Blaze of Glory
scryfall_uri: https://scryfall.com/card/me4/7/blaze-of-glory?utm_source=api
released_at: 2011-01-10
uri: https://api.scryfall.com/cards/2f6ed7bd-2186-4e92-9fbc-e2abbfd3bc23
id: 3a7f9bd7-7232-4956-873d-52ff82eabfb3
name: Ardent Recruit
scryfall_uri: https://scryfall.com/card/td2/4/ardent-recruit?utm_source=api
released_at: 2011-05-14
uri: https://api.scryfall.com/cards/3a7f9bd7-7232-4956-873d-52ff82eabfb3
id: eeb1f8ff-c32f-4d75-8c04-f97d05ba47d6
name: Alliance of Arms
scryfall_uri: https://scryfall.com/card/cmd/4/alliance-of-arms?utm_source=api
released_at: 2011-06-17
uri: https://api.scryfall.com/cards/eeb1f8ff-c32f-4d75-8c04-f97d05ba47d6
id: d7440288-6c55-4502-bf20-3c5b50a2de5a
name: Burden of Guilt
scryfall_uri: https://scryfall.com/card/dka/4/burden-of-guilt?utm_source=api
released_at: 2012-02-03
uri: https://api.scryfall.com/cards/d7440288-6c55-4502-bf20-3c5b50a2de5a
id: ec06e42f-e294-44ef-8fa8-1d1a4c2090d8
name: Divine Deflection
scryfall_uri: https://scryfall.com/card/avr/18/divine-deflection?utm_source=api
released_at: 2012-05-04
uri: https://api.scryfall.com/cards/ec06e42f-e294-44ef-8fa8-1d1a4c2090d8
id: 8d586143-fac0-463f-96ec-c6b9fd582194
name: Dutiful Thrull
scryfall_uri: https://scryfall.com/card/gtc/11/dutiful-thrull?utm_source=api
released_at: 2013-02-01
uri: https://api.scryfall.com/cards/8d586143-fac0-463f-96ec-c6b9fd582194
id: 10c77d2d-ca35-4021-9e29-95be41385fd4
name: Daily Regimen
scryfall_uri: https://scryfall.com/card/ddl/18/daily-regimen?utm_source=api
released_at: 2013-09-06
uri: https://api.scryfall.com/cards/10c77d2d-ca35-4021-9e29-95be41385fd4
id: a5af083f-5820-4185-ac04-4c4368f7703c
name: Chained to the Rocks
scryfall_uri: https://scryfall.com/card/ths/4/chained-to-the-rocks?utm_source=api
released_at: 2013-09-27
uri: https://api.scryfall.com/cards/a5af083f-5820-4185-ac04-4c4368f7703c
id: e77e2fd5-5c46-4f6b-ac43-ec23fab57a1a
name: Ajani's Presence
scryfall_uri: https://scryfall.com/card/jou/2/ajanis-presence?utm_source=api
released_at: 2014-05-02
uri: https://api.scryfall.com/cards/e77e2fd5-5c46-4f6b-ac43-ec23fab57a1a
id: d576b8f2-9b5b-47c0-8f9f-faa209d59595
name: Deftblade Elite
scryfall_uri: https://scryfall.com/card/vma/23/deftblade-elite?utm_source=api
released_at: 2014-06-16
uri: https://api.scryfall.com/cards/d576b8f2-9b5b-47c0-8f9f-faa209d59595
id: 4c8ff6cd-e3ac-4024-aacb-86f7e1f43ba0
name: Brave the Elements
scryfall_uri: https://scryfall.com/card/c14/66/brave-the-elements?utm_source=api
released_at: 2014-11-07
uri: https://api.scryfall.com/cards/4c8ff6cd-e3ac-4024-aacb-86f7e1f43ba0
id: 05f7a3b1-4d92-4d32-a823-2e774c6e7e73
name: Aven Skirmisher
scryfall_uri: https://scryfall.com/card/frf/6/aven-skirmisher?utm_source=api
released_at: 2015-01-23
uri: https://api.scryfall.com/cards/05f7a3b1-4d92-4d32-a823-2e774c6e7e73
id: fc98e542-4bcc-43e1-9616-64ce40348a34
name: Dromoka Dunecaster
scryfall_uri: https://scryfall.com/card/dtk/13/dromoka-dunecaster?utm_source=api
released_at: 2015-03-27
uri: https://api.scryfall.com/cards/fc98e542-4bcc-43e1-9616-64ce40348a34
id: 750880cd-59bf-4b67-a2d5-9b66e4d05665
name: Dragon's Eye Sentry
scryfall_uri: https://scryfall.com/card/dtk/11/dragons-eye-sentry?utm_source=api
released_at: 2015-03-27
uri: https://api.scryfall.com/cards/750880cd-59bf-4b67-a2d5-9b66e4d05665
id: ae8a0362-b973-445a-a355-5a2f3dc67f16
name: Dragon Hunter
scryfall_uri: https://scryfall.com/card/dtk/10/dragon-hunter?utm_source=api
released_at: 2015-03-27
uri: https://api.scryfall.com/cards/ae8a0362-b973-445a-a355-5a2f3dc67f16
id: 193af7bd-547b-489b-bf21-6a2873311afc
name: Anoint
scryfall_uri: https://scryfall.com/card/tpr/3/anoint?utm_source=api
released_at: 2015-05-06
uri: https://api.scryfall.com/cards/193af7bd-547b-489b-bf21-6a2873311afc
id: 89dbe086-4c03-448f-a346-49bc08d02705
name: Bandage
scryfall_uri: https://scryfall.com/card/tpr/7/bandage?utm_source=api
released_at: 2015-05-06
uri: https://api.scryfall.com/cards/89dbe086-4c03-448f-a346-49bc08d02705
id: 5a61aded-0007-48fb-b1d6-1c69a8703400
name: Court Homunculus
scryfall_uri: https://scryfall.com/card/mm2/13/court-homunculus?utm_source=api
released_at: 2015-05-22
uri: https://api.scryfall.com/cards/5a61aded-0007-48fb-b1d6-1c69a8703400
id: 8d96bc2b-2e31-4654-b192-c3f023d9fde6
name: Akroan Jailer
scryfall_uri: https://scryfall.com/card/ori/1/akroan-jailer?utm_source=api
released_at: 2015-07-17
uri: https://api.scryfall.com/cards/8d96bc2b-2e31-4654-b192-c3f023d9fde6
id: 817602f9-0844-4ba2-bd7c-380fcd0c15ff
name: Caravan Escort
scryfall_uri: https://scryfall.com/card/ddp/3/caravan-escort?utm_source=api
released_at: 2015-08-28
uri: https://api.scryfall.com/cards/817602f9-0844-4ba2-bd7c-380fcd0c15ff
id: 8c755ae6-badc-4dc8-bfa6-fdebcb00bfba
name: Cliffside Lookout
scryfall_uri: https://scryfall.com/card/bfz/20/cliffside-lookout?utm_source=api
released_at: 2015-10-02
uri: https://api.scryfall.com/cards/8c755ae6-badc-4dc8-bfa6-fdebcb00bfba
id: de3d0a45-3b3a-4718-9cb8-ff0c2464d634
name: Cathedral Sanctifier
scryfall_uri: https://scryfall.com/card/ddq/3/cathedral-sanctifier?utm_source=api
released_at: 2016-02-26
uri: https://api.scryfall.com/cards/de3d0a45-3b3a-4718-9cb8-ff0c2464d634
id: ec2120ff-a6d4-4192-96c0-33c139155ddf
name: Champion of the Parish
scryfall_uri: https://scryfall.com/card/ddq/4/champion-of-the-parish?utm_source=api
released_at: 2016-02-26
uri: https://api.scryfall.com/cards/ec2120ff-a6d4-4192-96c0-33c139155ddf
id: f70ea481-1751-4097-af41-2d13fe79e788
name: Chaplain's Blessing
scryfall_uri: https://scryfall.com/card/soi/10/chaplains-blessing?utm_source=api
released_at: 2016-04-08
uri: https://api.scryfall.com/cards/f70ea481-1751-4097-af41-2d13fe79e788
id: 241e5c4e-0f0b-4a3f-91e0-87387a11e81e
name: Benevolent Bodyguard
scryfall_uri: https://scryfall.com/card/ema/4/benevolent-bodyguard?utm_source=api
released_at: 2016-06-10
uri: https://api.scryfall.com/cards/241e5c4e-0f0b-4a3f-91e0-87387a11e81e
id: 28a5c350-2ed1-4a25-9626-0f8da5d1aef7
name: Elite Vanguard
scryfall_uri: https://scryfall.com/card/ema/8/elite-vanguard?utm_source=api
released_at: 2016-06-10
uri: https://api.scryfall.com/cards/28a5c350-2ed1-4a25-9626-0f8da5d1aef7
id: ef3e09a4-93d0-4ed7-bbee-82108672d5f8
name: Built to Last
scryfall_uri: https://scryfall.com/card/kld/7/built-to-last?utm_source=api
released_at: 2016-09-30
uri: https://api.scryfall.com/cards/ef3e09a4-93d0-4ed7-bbee-82108672d5f8
id: bc10173d-25ff-4734-b8f2-84f94fe52b17
name: Alley Evasion
scryfall_uri: https://scryfall.com/card/aer/6/alley-evasion?utm_source=api
released_at: 2017-01-20
uri: https://api.scryfall.com/cards/bc10173d-25ff-4734-b8f2-84f94fe52b17
id: 90eaf94e-85a7-4958-aa58-8e2fe44db58d
name: Cartouche of Solidarity
scryfall_uri: https://scryfall.com/card/akh/7/cartouche-of-solidarity?utm_source=api
released_at: 2017-04-28
uri: https://api.scryfall.com/cards/90eaf94e-85a7-4958-aa58-8e2fe44db58d
id: ad60ebb9-4acc-41a8-90d9-04d55e414ed1
name: Djeru's Resolve
scryfall_uri: https://scryfall.com/card/akh/11/djerus-resolve?utm_source=api
released_at: 2017-04-28
uri: https://api.scryfall.com/cards/ad60ebb9-4acc-41a8-90d9-04d55e414ed1
id: 3379dc97-abdf-43d7-8625-f8ac04b5687e
name: Anointer of Champions
scryfall_uri: https://scryfall.com/card/e01/3/anointer-of-champions?utm_source=api
released_at: 2017-06-16
uri: https://api.scryfall.com/cards/3379dc97-abdf-43d7-8625-f8ac04b5687e
id: e3979b88-ac58-420a-8c03-37ea5d93d0f1
name: Demystify
scryfall_uri: https://scryfall.com/card/xln/8/demystify?utm_source=api
released_at: 2017-09-29
uri: https://api.scryfall.com/cards/e3979b88-ac58-420a-8c03-37ea5d93d0f1
id: 6fe64569-c1b6-4bd4-a742-6ee46ea5181c
name: Encampment Keeper
scryfall_uri: https://scryfall.com/card/xln/11/encampment-keeper?utm_source=api
released_at: 2017-09-29
uri: https://api.scryfall.com/cards/6fe64569-c1b6-4bd4-a742-6ee46ea5181c
id: baa524bb-0ce7-4c30-93c3-ae15c3b05e92
name: Duskborne Skymarcher
scryfall_uri: https://scryfall.com/card/xln/9/duskborne-skymarcher?utm_source=api
released_at: 2017-09-29
uri: https://api.scryfall.com/cards/baa524bb-0ce7-4c30-93c3-ae15c3b05e92
id: d016f166-183e-4d9e-9292-9bfb1ca0d72b
name: Emerge Unscathed
scryfall_uri: https://scryfall.com/card/ima/19/emerge-unscathed?utm_source=api
released_at: 2017-11-17
uri: https://api.scryfall.com/cards/d016f166-183e-4d9e-9292-9bfb1ca0d72b
id: 40dd31ae-f252-449b-9d79-749a9a255763
name: Burrenton Forge-Tender
scryfall_uri: https://scryfall.com/card/ima/14/burrenton-forge-tender?utm_source=api
released_at: 2017-11-17
uri: https://api.scryfall.com/cards/40dd31ae-f252-449b-9d79-749a9a255763
id: b6beac36-e12f-408d-a37b-a70e0e6c52d8
name: Blazing Hope
scryfall_uri: https://scryfall.com/card/rix/3/blazing-hope?utm_source=api
released_at: 2018-01-19
uri: https://api.scryfall.com/cards/b6beac36-e12f-408d-a37b-a70e0e6c52d8
id: 000eded9-854c-408a-aadf-c26209e27432
name: Charge
scryfall_uri: https://scryfall.com/card/dom/10/charge?utm_source=api
released_at: 2018-04-27
uri: https://api.scryfall.com/cards/000eded9-854c-408a-aadf-c26209e27432
id: a3f82012-5c33-47bc-a3c8-56ae2eea1fb9
name: Dauntless Bodyguard
