id, name, scryfall_uri, released_at, uri, 
e0078aa8-bfb8-43b0-a6b7-1991596c21e1, Camel, https://scryfall.com/card/arn/3/camel?utm_source=api, 1993-12-17, https://api.scryfall.com/cards/e0078aa8-bfb8-43b0-a6b7-1991596c21e1, 
b3a5101a-ec66-4658-950c-9ad49c29b836, Artifact Ward, https://scryfall.com/card/atq/3/artifact-ward?utm_source=api, 1994-03-04, https://api.scryfall.com/cards/b3a5101a-ec66-4658-950c-9ad49c29b836, 
db1f578f-fa3b-4447-953b-1490852b6c80, Clergy of the Holy Nimbus, https://scryfall.com/card/leg/6/clergy-of-the-holy-nimbus?utm_source=api, 1994-06-01, https://api.scryfall.com/cards/db1f578f-fa3b-4447-953b-1490852b6c80, 
218b1327-5f76-4ee2-a93d-d2ba412043c2, Black Ward, https://scryfall.com/card/4ed/8/black-ward?utm_source=api, 1995-04-01, https://api.scryfall.com/cards/218b1327-5f76-4ee2-a93d-d2ba412043c2, 
de62c833-c66b-442e-99ed-99ccd8eca024, Blue Ward, https://scryfall.com/card/4ed/10/blue-ward?utm_source=api, 1995-04-01, https://api.scryfall.com/cards/de62c833-c66b-442e-99ed-99ccd8eca024, 
5bfd4ee1-05f9-45ae-a31d-1225b271dbe6, Black Scarab, https://scryfall.com/card/ice/6/black-scarab?utm_source=api, 1995-06-03, https://api.scryfall.com/cards/5bfd4ee1-05f9-45ae-a31d-1225b271dbe6, 
b423bb5a-eaac-4c1d-981a-1c635001fc5a, Blue Scarab, https://scryfall.com/card/ice/9/blue-scarab?utm_source=api, 1995-06-03, https://api.scryfall.com/cards/b423bb5a-eaac-4c1d-981a-1c635001fc5a, 
023b5e6f-10de-422d-8431-11f1fdeca246, Abu Ja'far, https://scryfall.com/card/chr/1/abu-jafar?utm_source=api, 1995-07-01, https://api.scryfall.com/cards/023b5e6f-10de-422d-8431-11f1fdeca246, 
a9319039-db2f-47bf-9ef0-8d3a381d54fb, Civic Guildmage, https://scryfall.com/card/mir/7/civic-guildmage?utm_source=api, 1996-10-08, https://api.scryfall.com/cards/a9319039-db2f-47bf-9ef0-8d3a381d54fb, 
0afcbd6d-2b83-4393-9fc8-fe91f86117fe, Brainwash, https://scryfall.com/card/5ed/13/brainwash?utm_source=api, 1997-03-24, https://api.scryfall.com/cards/0afcbd6d-2b83-4393-9fc8-fe91f86117fe, 
89f23295-ad0a-4e2d-ae04-1a9c065e575d, Argivian Find, https://scryfall.com/card/wth/6/argivian-find?utm_source=api, 1997-06-09, https://api.scryfall.com/cards/89f23295-ad0a-4e2d-ae04-1a9c065e575d, 
97382dd8-2754-4ca3-8ba8-d655acaf22ac, Alms, https://scryfall.com/card/wth/3/alms?utm_source=api, 1997-06-09, https://api.scryfall.com/cards/97382dd8-2754-4ca3-8ba8-d655acaf22ac, 
e9ac1992-6212-4f05-af16-c892dfc40643, Benalish Missionary, https://scryfall.com/card/wth/10/benalish-missionary?utm_source=api, 1997-06-09, https://api.scryfall.com/cards/e9ac1992-6212-4f05-af16-c892dfc40643, 
afaf277e-b430-4c96-880c-ae654973478c, Change of Heart, https://scryfall.com/card/sth/3/change-of-heart?utm_source=api, 1998-03-02, https://api.scryfall.com/cards/afaf277e-b430-4c96-880c-ae654973478c, 
a5eba273-0b83-42a7-b8b0-9e0cd6a7aa6f, Alaborn Zealot, https://scryfall.com/card/p02/6/alaborn-zealot?utm_source=api, 1998-06-24, https://api.scryfall.com/cards/a5eba273-0b83-42a7-b8b0-9e0cd6a7aa6f, 
fdd76db0-1a67-4965-81a5-1d8d86b63971, Defensive Formation, https://scryfall.com/card/usg/9/defensive-formation?utm_source=api, 1998-10-12, https://api.scryfall.com/cards/fdd76db0-1a67-4965-81a5-1d8d86b63971, 
43d590d2-cfa3-43d1-9e65-bc68b5a2a3ee, Burst of Energy, https://scryfall.com/card/ulg/3/burst-of-energy?utm_source=api, 1999-02-15, https://api.scryfall.com/cards/43d590d2-cfa3-43d1-9e65-bc68b5a2a3ee, 
985b5c60-8a5e-4473-ba43-583aef50f19e, Devout Harpist, https://scryfall.com/card/ulg/6/devout-harpist?utm_source=api, 1999-02-15, https://api.scryfall.com/cards/985b5c60-8a5e-4473-ba43-583aef50f19e, 
4d37c84c-80e5-453d-bd2e-4f77ff864c89, Empty City Ruse, https://scryfall.com/card/ptk/3/empty-city-ruse?utm_source=api, 1999-05-01, https://api.scryfall.com/cards/4d37c84c-80e5-453d-bd2e-4f77ff864c89, 
151232e6-68cc-4cac-a532-9ade8e925961, Archery Training, https://scryfall.com/card/uds/2/archery-training?utm_source=api, 1999-06-07, https://api.scryfall.com/cards/151232e6-68cc-4cac-a532-9ade8e925961, 
16665386-405e-48c9-8c69-c21b03931c2f, Capashen Standard, https://scryfall.com/card/uds/4/capashen-standard?utm_source=api, 1999-06-07, https://api.scryfall.com/cards/16665386-405e-48c9-8c69-c21b03931c2f, 
c0cdbd28-958a-4955-badd-4848eef3f0fa, Devoted Hero, https://scryfall.com/card/s99/13/devoted-hero?utm_source=api, 1999-07-01, https://api.scryfall.com/cards/c0cdbd28-958a-4955-badd-4848eef3f0fa, 
cd1101f5-0bc1-47fa-891b-206b9c1c7f79, Devout Monk, https://scryfall.com/card/s99/14/devout-monk?utm_source=api, 1999-07-01, https://api.scryfall.com/cards/cd1101f5-0bc1-47fa-891b-206b9c1c7f79, 
082e6ee3-cc1f-46c7-9d82-56751478b3cf, Charm Peddler, https://scryfall.com/card/mmq/6/charm-peddler?utm_source=api, 1999-10-04, https://api.scryfall.com/cards/082e6ee3-cc1f-46c7-9d82-56751478b3cf, 
42c9d49d-61eb-4f33-b06b-03bdd990efd0, Cho-Arrim Alchemist, https://scryfall.com/card/mmq/8/cho-arrim-alchemist?utm_source=api, 1999-10-04, https://api.scryfall.com/cards/42c9d49d-61eb-4f33-b06b-03bdd990efd0, 
c86b45d9-aba6-4c09-8605-037754ba7fd4, Alabaster Leech, https://scryfall.com/card/inv/1/alabaster-leech?utm_source=api, 2000-10-02, https://api.scryfall.com/cards/c86b45d9-aba6-4c09-8605-037754ba7fd4, 
0e417461-a230-4548-bcc1-71377487f21b, Coalition Flag, https://scryfall.com/card/apc/2/coalition-flag?utm_source=api, 2001-06-04, https://api.scryfall.com/cards/0e417461-a230-4548-bcc1-71377487f21b, 
8f596ce1-b754-4e34-98e3-e1ddda2fd9b0, Divine Light, https://scryfall.com/card/apc/8/divine-light?utm_source=api, 2001-06-04, https://api.scryfall.com/cards/8f596ce1-b754-4e34-98e3-e1ddda2fd9b0, 
fb9cd7d9-8aad-4607-890c-9c8efe016a92, Dega Disciple, https://scryfall.com/card/apc/4/dega-disciple?utm_source=api, 2001-06-04, https://api.scryfall.com/cards/fb9cd7d9-8aad-4607-890c-9c8efe016a92, 
9561ffdb-f4dd-4b62-a2c2-933498e3a061, Aegis of Honor, https://scryfall.com/card/ody/1/aegis-of-honor?utm_source=api, 2001-10-01, https://api.scryfall.com/cards/9561ffdb-f4dd-4b62-a2c2-933498e3a061, 
8d400b63-de3e-4805-a51d-c4c0dfbb7033, Devoted Caretaker, https://scryfall.com/card/ody/18/devoted-caretaker?utm_source=api, 2001-10-01, https://api.scryfall.com/cards/8d400b63-de3e-4805-a51d-c4c0dfbb7033, 
d1f95b64-858b-4344-84a2-3afa5c7b9ee9, Dedicated Martyr, https://scryfall.com/card/ody/16/dedicated-martyr?utm_source=api, 2001-10-01, https://api.scryfall.com/cards/d1f95b64-858b-4344-84a2-3afa5c7b9ee9, 
984c0bdb-e9e2-435e-aa68-2dbad52c3dbd, Confessor, https://scryfall.com/card/ody/15/confessor?utm_source=api, 2001-10-01, https://api.scryfall.com/cards/984c0bdb-e9e2-435e-aa68-2dbad52c3dbd, 
de13fba8-3fee-4ce2-b84d-b518a99eefe0, Daru Mender, https://scryfall.com/card/lgn/8/daru-mender?utm_source=api, 2003-02-03, https://api.scryfall.com/cards/de13fba8-3fee-4ce2-b84d-b518a99eefe0, 
a5cd231b-7891-42b5-b5de-5112d1230c37, Awe Strike, https://scryfall.com/card/mrd/6/awe-strike?utm_source=api, 2003-10-02, https://api.scryfall.com/cards/a5cd231b-7891-42b5-b5de-5112d1230c37, 
9f5c3f22-f228-4503-9d35-ee1b36a46ef0, Auriok Transfixer, https://scryfall.com/card/mrd/5/auriok-transfixer?utm_source=api, 2003-10-02, https://api.scryfall.com/cards/9f5c3f22-f228-4503-9d35-ee1b36a46ef0, 
97cce4d4-bff2-4dbb-bc12-1a726ad82dd4, Auriok Glaivemaster, https://scryfall.com/card/dst/1/auriok-glaivemaster?utm_source=api, 2004-02-06, https://api.scryfall.com/cards/97cce4d4-bff2-4dbb-bc12-1a726ad82dd4, 
9e2d8650-b8c3-4e89-9aa2-424a98715c38, Blessed Breath, https://scryfall.com/card/chk/1/blessed-breath?utm_source=api, 2004-10-01, https://api.scryfall.com/cards/9e2d8650-b8c3-4e89-9aa2-424a98715c38, 
864ad989-19a6-4930-8efc-bbc077a18c32, Bushi Tenderfoot // Kenzo the Hardhearted, https://scryfall.com/card/chk/2/bushi-tenderfoot-kenzo-the-hardhearted?utm_source=api, 2004-10-01, https://api.scryfall.com/cards/864ad989-19a6-4930-8efc-bbc077a18c32, 
fc41d6d6-d7e5-4874-b6e2-fa4c72454f15, Devoted Retainer, https://scryfall.com/card/chk/7/devoted-retainer?utm_source=api, 2004-10-01, https://api.scryfall.com/cards/fc41d6d6-d7e5-4874-b6e2-fa4c72454f15, 
86c2e405-afe2-4de2-9e45-c5f357d788ac, Empty-Shrine Kannushi, https://scryfall.com/card/bok/2/empty-shrine-kannushi?utm_source=api, 2005-02-04, https://api.scryfall.com/cards/86c2e405-afe2-4de2-9e45-c5f357d788ac, 
0b81b329-4ef5-4b55-9fe7-9ed69477e96b, Cowed by Wisdom, https://scryfall.com/card/sok/5/cowed-by-wisdom?utm_source=api, 2005-06-03, https://api.scryfall.com/cards/0b81b329-4ef5-4b55-9fe7-9ed69477e96b, 
0732d372-1000-435e-905b-4a6c852ba427, Eager Cadet, https://scryfall.com/card/9ed/S1/eager-cadet?utm_source=api, 2005-07-29, https://api.scryfall.com/cards/0732d372-1000-435e-905b-4a6c852ba427, 
0c33d3fe-cdd3-4829-8f10-6611f063983b, Caregiver, https://scryfall.com/card/rav/6/caregiver?utm_source=api, 2005-10-07, https://api.scryfall.com/cards/0c33d3fe-cdd3-4829-8f10-6611f063983b, 
5af01330-05c2-4c5b-9830-2886711b2b5d, Boros Recruit, https://scryfall.com/card/rav/243/boros-recruit?utm_source=api, 2005-10-07, https://api.scryfall.com/cards/5af01330-05c2-4c5b-9830-2886711b2b5d, 
d8ea99d1-9e88-4b14-b0b3-39bcd8191eab, Benediction of Moons, https://scryfall.com/card/gpt/3/benediction-of-moons?utm_source=api, 2006-02-03, https://api.scryfall.com/cards/d8ea99d1-9e88-4b14-b0b3-39bcd8191eab, 
689b4ba1-5bb5-458d-8900-19a330e0093c, Blessing of the Nephilim, https://scryfall.com/card/dis/4/blessing-of-the-nephilim?utm_source=api, 2006-05-05, https://api.scryfall.com/cards/689b4ba1-5bb5-458d-8900-19a330e0093c, 
ded79afb-2a65-49e8-81c3-757e5d4c2203, Consecrate Land, https://scryfall.com/card/tsb/4/consecrate-land?utm_source=api, 2006-10-06, https://api.scryfall.com/cards/ded79afb-2a65-49e8-81c3-757e5d4c2203, 
c467446b-0168-4c7d-9ab6-57ad8b664877, Detainment Spell, https://scryfall.com/card/tsp/12/detainment-spell?utm_source=api, 2006-10-06, https://api.scryfall.com/cards/c467446b-0168-4c7d-9ab6-57ad8b664877, 
0fa5725c-fcf8-4f84-9093-75b454b4755f, Animate Wall, https://scryfall.com/card/me1/2/animate-wall?utm_source=api, 2007-09-10, https://api.scryfall.com/cards/0fa5725c-fcf8-4f84-9093-75b454b4755f, 
e7e9d19c-22d9-4451-b988-9ec71793c13d, Death Ward, https://scryfall.com/card/me1/8/death-ward?utm_source=api, 2007-09-10, https://api.scryfall.com/cards/e7e9d19c-22d9-4451-b988-9ec71793c13d, 
a14ba3be-f7cb-47e5-b6c4-d09cfd3cac34, Benalish Hero, https://scryfall.com/card/me1/5/benalish-hero?utm_source=api, 2007-09-10, https://api.scryfall.com/cards/a14ba3be-f7cb-47e5-b6c4-d09cfd3cac34, 
dd4e2d4c-7674-416e-9111-e4fbdd9240f6, Death Speakers, https://scryfall.com/card/me1/7/death-speakers?utm_source=api, 2007-09-10, https://api.scryfall.com/cards/dd4e2d4c-7674-416e-9111-e4fbdd9240f6, 
8d0b26b0-cc31-458b-8a92-aa3392d0ca0f, Coordinated Barrage, https://scryfall.com/card/mor/7/coordinated-barrage?utm_source=api, 2008-02-01, https://api.scryfall.com/cards/8d0b26b0-cc31-458b-8a92-aa3392d0ca0f, 
d998c949-4791-477f-ab8d-e625199623ad, Cenn's Tactician, https://scryfall.com/card/mor/5/cenns-tactician?utm_source=api, 2008-02-01, https://api.scryfall.com/cards/d998c949-4791-477f-ab8d-e625199623ad, 
cd273ef2-4aed-4c7e-8c97-fe8b1af9ce69, Barkshell Blessing, https://scryfall.com/card/shm/224/barkshell-blessing?utm_source=api, 2008-05-02, https://api.scryfall.com/cards/cd273ef2-4aed-4c7e-8c97-fe8b1af9ce69, 
038bec82-24a0-4764-a1a0-671f597ebc35, Dawnglow Infusion, https://scryfall.com/card/shm/225/dawnglow-infusion?utm_source=api, 2008-05-02, https://api.scryfall.com/cards/038bec82-24a0-4764-a1a0-671f597ebc35, 
9b6ae637-bdb7-4117-8539-e424159bad6f, Apothecary Initiate, https://scryfall.com/card/shm/1/apothecary-initiate?utm_source=api, 2008-05-02, https://api.scryfall.com/cards/9b6ae637-bdb7-4117-8539-e424159bad6f, 
c2b7f4d7-278b-45fc-98aa-b7c8b9162bcd, Elvish Hexhunter, https://scryfall.com/card/shm/226/elvish-hexhunter?utm_source=api, 2008-05-02, https://api.scryfall.com/cards/c2b7f4d7-278b-45fc-98aa-b7c8b9162bcd, 
